,pmid,geneId,follicleId,pre_label,abstract,follicleName,geneName
524,33178686,12387,F000003,1,"Fisetin Promotes Hair Growth by Augmenting TERT Expression. Although thinning hair and alopecia are not recognized as severe diseases, hair loss has implications for mental health and quality of life; therefore, a large number of studies have been carried out to develop novel hair growth agents. In the present study, we aimed to examine the potential of telomerase reverse transcriptase (TERT), because TERT overexpression in skin activates resting hair follicle bulge stem cells, which triggers initiation of a new hair follicle growth phase and promotes hair synthesis. To this end, we screened polyphenols that activate TERT expression in keratinocytes, and identified resveratrol and fisetin as strong hTERT-augmenting compounds. These polyphenols also regulated the gene expression of cytokines such as IGF-1 and KGF, which activate the beta-catenin pathway, and TGF-beta1, which plays an important role in maintaining the niche of hair follicle stem cells, thus are thought to play roles in promoting hair growth. We additionally showed that these polyphenols, especially fisetin, promoted hair growth from the shaved dorsal skin of mice, which suggests that these polyphenols activate the transition from telogen to anagen phase. Histological studies indicated that the dorsal skin of mice treated with these polyphenols contained numerous hair follicles and was thickened compared with that in control mice. Furthermore, on the dorsal skin of mice treated with resveratrol and fisetin, a number of proliferating cells (Ki67+ cells) were observed around the hair papilla. These results suggest that resveratrol and fisetin induce a shift from telogen to anagen in the hair follicle by inducing proliferation of hair follicle bulge stem cells, thus promoting hair growth.",Hair Growth,beta-catenin
525,33561234,80326,F000001,1,"Chi-miR-130b-3p regulates Inner Mongolia cashmere goat skin hair follicles in fetuses by targeting Wnt family member 10A. The development of hair follicles (HFs) is dependent on interactions between epithelial cells and dermal fibroblasts, which may play an important role in maintaining the structure of HFs during their development and maturation. Wnt family member 10 (WNT10A) is a hub gene during HF development and maturation that may regulate the proliferation of dermal fibroblasts and epithelial cells through microRNAs (miRNAs) and messenger RNAs (mRNAs) to maintain the structural stability of HFs. In the present study, we confirmed that WNT10A is the target gene of chi-miR-130b-3p by real-time quantitative PCR, western blotting, and a dual-luciferase reporter gene assay. We successfully cultured fetal epithelial cells and dermal fibroblasts using the tissue block attachment method, and Cell Counting Kit-8 (CCK8) results showed that chi-miR-130b-3p regulates epithelial cell and dermal fibroblast proliferation by targeting WNT10A.",hair Follicles,Wnt
526,35973589,1499,F000003,1,"Glycyrrhizin micellar nanocarriers for topical delivery of baicalin to the hair follicles: a targeted approach tailored for alopecia treatment. Alopecia affected approximately 16.6% of all people in China, however, treatment options remain limited due to the side effects. Plant bioactive compound baicalin (BC) possesses hair growth-promotion activity, but poor solubility and unsuitable log P value restrict its topical application, and natural Glycyrrhizin (GL) can exactly overcome these drawbacks. Here, BC was encapsulated in GL to form GL-BC micelles for alopecia treatment. Simultaneously, tween 80 (TW) as carriers was incorporated in the GL-BC to form GL-TW-BC micelles. The topical penetration, penetration pathways, cellular uptake and the underlying mechanisms behind the hair loss reconstruction of the GL micelles were investigated. We found that the optimal GL-BC and GL-TW-BC formulations significantly improved the penetration and accumulation of BC in the porcine skin predominantly through the hair follicles pathways without causing skin irritation, which resulted in a targeted treatment. The proliferation of human dermal papilla cells (hDPCs) and effective cellular uptake was also enhanced. Moreover, the activation of the Wnt/beta-catenin pathway, up-expression of vascular endothelial growth factor (VEGF), alpha-melanocyte- stimulating hormone (alpha-MSH) and interleukin-10 (IL-10) were the mechanisms for the hair recovery. Interestingly, GL and BC exhibited a synergistic treatment of alopecia. Collectively, GL-BC and GL-TW-BC can be used as promising approaches for the treatment of alopecia.",hair growth-promotion,beta-catenin
527,15009727,3688,F000001,1,"Epidermal and hair follicle progenitor cells express melanoma-associated chondroitin sulfate proteoglycan core protein. Basal keratinocytes in the epidermis and hair follicle are biologically heterogeneous but must include a stable subpopulation of epidermal stem cells. In animal models these can be identified by their retention of radioactive label due to their slow cycle (label-retaining cells) but human studies largely depend on in vitro characterization of colony forming efficiency and clonogenicity. Differential integrin expression has been used to detect cells of increased proliferative potential but further stem cell markers are urgently required for in vivo and in vitro characterization. Using LHM2, a monoclonal antibody reacting with a high molecular weight melanoma-associated proteoglycan core protein, a subset of basal keratinocytes in both the interfollicular epidermis and the hair follicle has been identified. Coexpression of melanoma-associated chondroitin sulfate proteoglycan with keratins 15 and 19 as well as beta 1 and alpha 6 integrins has been examined in adult and fetal human skin from hair bearing, nonhair bearing, and palmoplantar regions. Although melanoma-associated chondroitin sulfate proteoglycan coexpression with a subset of beta 1 integrin bright basal keratinocytes within the epidermis suggests that melanoma-associated chondroitin sulfate proteoglycan colocalizes with epidermal stem cells, melanoma-associated chondroitin sulfate proteoglycan expression within the hair follicle was more complex and multiple subpopulations of basal outer root sheath keratinocytes are described. These data suggest that epithelial compartmentalization of the outer root sheath is more complex than interfollicular epidermis and further supports the hypothesis that more than one hair follicle stem cell compartment may exist.",hair Follicle,beta 1 and alpha 6 integrins
528,15084466,12166,F000001,1,"BMPR1A signaling is necessary for hair follicle cycling and hair shaft differentiation in mice. Interactions between ectodermal and mesenchymal extracellular signaling pathways regulate hair follicle (HF) morphogenesis and hair cycling. Bone morphogenetic proteins (BMPs) are known to be important in hair follicle development by affecting the local cell fate modulation. To study the role of BMP signaling in the HF, we disrupted Bmpr1a, which encodes the BMP receptor type IA (BMPR1A) in an HF cell-specific manner, using the Cre/loxP system. We found that the differentiation of inner root sheath, but not outer root sheath, was severely impaired in mutant mice. The number of HFs was reduced in the dermis and subcutaneous tissue, and cycling epithelial cells were reduced in mutant mice HFs. Our results strongly suggest that BMPR1A signaling is essential for inner root sheath differentiation and is indispensable for HF renewal in adult skin.",HF,BMPR1A
529,15591533,22337,F000011,1,"Ligand-independent actions of the vitamin D receptor maintain hair follicle homeostasis. Alopecia is a feature of vitamin D receptor (VDR) mutations in humans and in VDR null mice. This alopecia results from an inability to initiate the anagen phase of the hair cycle after follicle morphogenesis is complete. Thus, once the initial hair is shed it does not regrow. VDR expression in the epidermal component of the hair follicle, the keratinocyte, is critical for maintenance of the hair cycle. To determine which functional domains of the VDR are required for hair cycling, mutant VDR transgenes were targeted to the keratinocytes of VDR null mice. Keratinocyte-specific expression of a VDR transgene with a mutation in the hormone-binding domain that abolishes ligand binding restores normal hair cycling in VDR null mice, whereas a VDR transgene with a mutation in the activation function 2 domain that impairs nuclear receptor coactivator recruitment results in a partial rescue. Mutations in the nuclear receptor corepressor Hairless are also associated with alopecia in humans and mice. Hairless binds the VDR, resulting in transcriptional repression. Neither VDR mutation affects Hairless interactions or its ability to repress transcription. These studies demonstrate that the effects of the VDR on the hair follicle are ligand independent and point to novel molecular and cellular actions of this nuclear receptor.",hair Follicle homeostasis,vitamin D receptor
530,15591533,15460,F000001,1,"Ligand-independent actions of the vitamin D receptor maintain hair follicle homeostasis. Alopecia is a feature of vitamin D receptor (VDR) mutations in humans and in VDR null mice. This alopecia results from an inability to initiate the anagen phase of the hair cycle after follicle morphogenesis is complete. Thus, once the initial hair is shed it does not regrow. VDR expression in the epidermal component of the hair follicle, the keratinocyte, is critical for maintenance of the hair cycle. To determine which functional domains of the VDR are required for hair cycling, mutant VDR transgenes were targeted to the keratinocytes of VDR null mice. Keratinocyte-specific expression of a VDR transgene with a mutation in the hormone-binding domain that abolishes ligand binding restores normal hair cycling in VDR null mice, whereas a VDR transgene with a mutation in the activation function 2 domain that impairs nuclear receptor coactivator recruitment results in a partial rescue. Mutations in the nuclear receptor corepressor Hairless are also associated with alopecia in humans and mice. Hairless binds the VDR, resulting in transcriptional repression. Neither VDR mutation affects Hairless interactions or its ability to repress transcription. These studies demonstrate that the effects of the VDR on the hair follicle are ligand independent and point to novel molecular and cellular actions of this nuclear receptor.",hair Follicle,Hairless
531,15948999,794,F000001,1,"The calcium-binding protein calretinin is a marker of the companion cell layer of the human hair follicle. BACKGROUND: Ultrastructural studies of the hair follicle show that the outer root sheath (ORS) does not consist of a homogeneous cell population. The innermost cell layer of the ORS, also called the companion layer, is a single cell layer closely associated with the Henle layer of the inner root sheath. OBJECTIVES: To describe the immunohistochemical expression of calretinin, a calcium-binding protein, in the human hair follicle. METHODS: Immunohistochemical studies using two different antisera to calretinin were performed in paraffin-embedded and in frozen scalp specimens using standard techniques. RESULTS: Calretinin immunostaining was consistently and specifically found in the companion cell layer of hair follicles. CONCLUSIONS: These findings provide further evidence to support the notion that the companion layer is not only morphologically, but also immunohistochemically, different from the other cells of the ORS.",hair Follicle,calretinin
532,15948999,794,F000036,1,"The calcium-binding protein calretinin is a marker of the companion cell layer of the human hair follicle. BACKGROUND: Ultrastructural studies of the hair follicle show that the outer root sheath (ORS) does not consist of a homogeneous cell population. The innermost cell layer of the ORS, also called the companion layer, is a single cell layer closely associated with the Henle layer of the inner root sheath. OBJECTIVES: To describe the immunohistochemical expression of calretinin, a calcium-binding protein, in the human hair follicle. METHODS: Immunohistochemical studies using two different antisera to calretinin were performed in paraffin-embedded and in frozen scalp specimens using standard techniques. RESULTS: Calretinin immunostaining was consistently and specifically found in the companion cell layer of hair follicles. CONCLUSIONS: These findings provide further evidence to support the notion that the companion layer is not only morphologically, but also immunohistochemically, different from the other cells of the ORS.",ORS,calretinin
533,16086740,4842,F000001,1,"Differential expression of nitric oxide synthases in human scalp epidermal and hair follicle pigmentary units: implications for regulation of melanogenesis. BACKGROUND: Nitric oxide (NO) is a ubiquitous gaseous lipophilic molecule generated from the conversion of L-arginine to L-citrulline by the NO synthases (NOSs). Ultraviolet radiation (UVR)-induced NO production appears to stimulate epidermal melanogenesis. However, given their relative protection from UVR, it is unclear whether NO plays a similar role in hair bulb melanocytes. OBJECTIVES: We aimed to identify the expression profiles of the NOS isoforms endothelial NOS (eNOS), neuronal NOS (nNOS) and inducible NOS (iNOS) and of phosphorylated eNOS and nitrotyrosine within the epidermal and follicular melanin units of normal human haired scalp during the hair growth cycle. METHODS: This study employed single and double immunohistochemical and immunofluorescence staining techniques using haired scalp from 10 healthy individuals (six women and four men). RESULTS: Melanocytes in the basal layer of the epidermis expressed eNOS, nNOS and nitrotyrosine. By contrast, melanogenically active melanocytes of the anagen hair bulb were wholly negative for these markers. However, other follicular melanocytes not actively involved in pigment production, including undifferentiated melanocytes located in the outer root sheath and melanocytes surviving the apoptosis-driven hair follicle (HF) regression during catagen/telogen, expressed eNOS, nNOS and nitrotyrosine. While iNOS was only weakly expressed in the basal layer of the human epidermis, it was highly expressed in keratinocytes of the inner root sheath (IRS), where it colocalized with trichohyalin, a differentiation-associated protein of the IRS that requires enzyme-catalysed conversion of arginine to citrulline. CONCLUSIONS: The NOS isoforms and nitrotyrosine are differentially expressed in different cutaneous melanocyte subpopulations. Results of this study suggest a possible role for eNOS, nNOS, iNOS and nitrotyrosine in melanocyte biology, particularly with respect to melanogenesis and melanocyte survival during HF regression. Another example of possible NO involvement in HF biology is the postsynthetic modification of trichohyalin in differentiating keratinocytes of the IRS. These results suggest that NO may influence several aspects of HF biology.",hair Follicle,neuronal NOS
534,17305013,649,F000029,1,"[Role of hair follicle stem cell in wound healing and correlative signals]. OBJECTIVE: To review the research progress of hair follicle stem cell (FSC) in wound healing and correlative signals. METHODS: The advances in the FSC location, characters, relations with wound repair and correlative singals were introduced based on the recent related literature. RESULTS: FSC played an important role in hair follicle cycle and wound healing. The correlative signals maybe Wnt, bone morphogenetic protein/transforming growth factor beta, Norch, Shh and fibroblast growth factor. CONCLUSION: The multipotency and plasticity of FSC offer a new way in regeneration medicine and the signals in cell proliferation and differentiation will be the new focus in future research.",hair Follicle stem cell,bone morphogenetic protein
535,19652758,2099,F000001,1,"Gene expression in hair follicle dermal papilla cells after treatment with stanozolol. Doping with anabolic agents is a topic in sports where strength is crucial, e.g. sprinting, weight lifting and many more. Testosterone and its functional analogs are the drugs of choice taken as pills, creams, tape or injections to increase muscle mass and body performance, and to reduce body fat. Stanozolol (17beta-hydroxy-17alpha-methyl-5alpha-androst-2-eno[3,2c]pyrazol) is a testosterone analogue with the same anabolic effect like testosterone but its ring structure makes it possible to take it orally. Therefore, stanozolol is one of the most frequently used anabolic steroids.Common verification methods for anabolic drugs exist, identifying the chemicals in tissues, like hair or blood samples. The idea of this feasibility study was to search for specific gene expression regulations induced by stanozolol to identify the possible influence of the synthetically hormone on different metabolic pathways. Finding biomarkers for anabolic drugs could be supportive of the existing methods and an additional proof for illegal drug abuse.In two separate cell cultures, human HFDPC (hair follicle dermal papilla cells) from a female and a male donor were treated with stanozolol. In the female cell culture treatment concentrations of 0 nM (control), 1 nM, 10 nM and 100 nM were chosen. Cells were taken 0 h, 6 h, 24 h and 48 h after stimulation and totalRNA was extracted. Learning from the results of the pilot experiment, the male cell culture was treated in 10 nM and 100 nM concentrations and taken after 0 h, 6 h, 24 h and 72 h. Using quantitative real-time RT-PCR expression of characteristics of different target genes were analysed.Totally 13 genes were selected according to their functionality by screening the actual literature and composed to functional groups: factors of apoptosis regulation were Fas Ligand (FasL), its receptor (FasR), Caspase 8 and Bcl-2. Androgen receptor (AR) and both estrogen receptors (ERalpha, ERbeta) were summarized in the steroid receptor group. The growth factor group included the insulin like growth factor receptor (IGF1R) and growth hormone receptor (GHR). Fibroblast growth factor 2 (FGF2) and keratinocyte growth factor (FGF7) were summarized in the hair cycle factor group. 5alpha-Steroidreductases (SRD5A1, SRD5A2) represented the enzyme group. Three reference genes were taken for relative quantification: ubiquitin (UBQ), glycerinaldehyde-3-phsophate-dehydrogenase (GAPDH), and beta-actin (ACTB).In cell culture 1 AR, FasR, FGF2 showed significant regulations within one treatment time, significant gene expressions over time were analysed for Caspase 8. In cell culture 2 AR, FasR and SRD5A2 were significantly regulated within one treatment time.In this feasibility study first biomarker for a screening pattern of anabolic agents could be identified providing the rationality to investigate modified, metabolic pathways in the whole hair follicle.",hair Follicle,ERalpha
536,19652758,2252,F000001,1,"Gene expression in hair follicle dermal papilla cells after treatment with stanozolol. Doping with anabolic agents is a topic in sports where strength is crucial, e.g. sprinting, weight lifting and many more. Testosterone and its functional analogs are the drugs of choice taken as pills, creams, tape or injections to increase muscle mass and body performance, and to reduce body fat. Stanozolol (17beta-hydroxy-17alpha-methyl-5alpha-androst-2-eno[3,2c]pyrazol) is a testosterone analogue with the same anabolic effect like testosterone but its ring structure makes it possible to take it orally. Therefore, stanozolol is one of the most frequently used anabolic steroids.Common verification methods for anabolic drugs exist, identifying the chemicals in tissues, like hair or blood samples. The idea of this feasibility study was to search for specific gene expression regulations induced by stanozolol to identify the possible influence of the synthetically hormone on different metabolic pathways. Finding biomarkers for anabolic drugs could be supportive of the existing methods and an additional proof for illegal drug abuse.In two separate cell cultures, human HFDPC (hair follicle dermal papilla cells) from a female and a male donor were treated with stanozolol. In the female cell culture treatment concentrations of 0 nM (control), 1 nM, 10 nM and 100 nM were chosen. Cells were taken 0 h, 6 h, 24 h and 48 h after stimulation and totalRNA was extracted. Learning from the results of the pilot experiment, the male cell culture was treated in 10 nM and 100 nM concentrations and taken after 0 h, 6 h, 24 h and 72 h. Using quantitative real-time RT-PCR expression of characteristics of different target genes were analysed.Totally 13 genes were selected according to their functionality by screening the actual literature and composed to functional groups: factors of apoptosis regulation were Fas Ligand (FasL), its receptor (FasR), Caspase 8 and Bcl-2. Androgen receptor (AR) and both estrogen receptors (ERalpha, ERbeta) were summarized in the steroid receptor group. The growth factor group included the insulin like growth factor receptor (IGF1R) and growth hormone receptor (GHR). Fibroblast growth factor 2 (FGF2) and keratinocyte growth factor (FGF7) were summarized in the hair cycle factor group. 5alpha-Steroidreductases (SRD5A1, SRD5A2) represented the enzyme group. Three reference genes were taken for relative quantification: ubiquitin (UBQ), glycerinaldehyde-3-phsophate-dehydrogenase (GAPDH), and beta-actin (ACTB).In cell culture 1 AR, FasR, FGF2 showed significant regulations within one treatment time, significant gene expressions over time were analysed for Caspase 8. In cell culture 2 AR, FasR and SRD5A2 were significantly regulated within one treatment time.In this feasibility study first biomarker for a screening pattern of anabolic agents could be identified providing the rationality to investigate modified, metabolic pathways in the whole hair follicle.",hair Follicle,FGF7
537,19705135,1499,F000041,1,"Expression and function of glycogen synthase kinase-3 in human hair follicles. Beta-catenin is involved in the hair follicle morphogenesis and stem cell differentiation, and inhibition of glycogen synthase kinase-3 (GSK-3) increases beta-catenin concentration in the cytoplasm. To examine the effects of GSK-3 inhibition on the hair follicle epithelium, we first examined the expression of GSK-3 in plucked human hair follicles by RT-PCR and found GSK-3 expression in hair follicles. Western blotting with a GSK-3beta-specific antibody, Y174, also demonstrated GSK-3beta expression in the follicles. Moreover, GSK-3beta immunostaining with Y174 showed that GSK-3beta colocalized with hair follicle bulge markers. Contrary to GSK-3beta, GSK-3 alpha was widely expressed throughout the follicles when immunostained with a specific antibody, EP793Y. We then investigated the influence of GSK-3 inhibition. A GSK-3 inhibitor, BIO, promoted the growth of human outer root sheath cells, which could be cultured for up to four passages. The BIO-treated cells exhibited smaller and more undifferentiated morphology than control cells. Moreover, in organ culture of plucked human hair, outer root sheath cells in the middle of a hair follicle proliferated when cultured with BIO. These results indicate that GSK-3beta is expressed in hair bulge stem cells and BIO promotes the growth of ORS cells, possibly by regulating the GSK-3 signaling pathway.",hair Follicle epithelium,Beta-catenin
538,22272275,100008812,F000067,1,"LIPH expression in skin and hair follicles of normal coat and Rex rabbits. Natural mutations in the LIPH gene were shown to be responsible for hair growth defects in humans and for the rex short hair phenotype in rabbits. In this species, we identified a single nucleotide deletion in LIPH (1362delA) introducing a stop codon in the C-terminal region of the protein. We investigated the expression of LIPH between normal coat and rex rabbits during critical fetal stages of hair follicle genesis, in adults and during hair follicle cycles. Transcripts were three times less expressed in both fetal and adult stages of the rex rabbits than in normal rabbits. In addition, the hair growth cycle phases affected the regulation of the transcription level in the normal and mutant phenotypes differently. LIPH mRNA and protein levels were higher in the outer root sheath (ORS) than in the inner root sheath (IRS), with a very weak signal in the IRS of rex rabbits. In vitro transfection shows that the mutant protein has a reduced lipase activity compared to the wild type form. Our results contribute to the characterization of the LIPH mode of action and confirm the crucial role of LIPH in hair production.",hair production,LIPH
539,22272275,200879,F000003,1,"LIPH expression in skin and hair follicles of normal coat and Rex rabbits. Natural mutations in the LIPH gene were shown to be responsible for hair growth defects in humans and for the rex short hair phenotype in rabbits. In this species, we identified a single nucleotide deletion in LIPH (1362delA) introducing a stop codon in the C-terminal region of the protein. We investigated the expression of LIPH between normal coat and rex rabbits during critical fetal stages of hair follicle genesis, in adults and during hair follicle cycles. Transcripts were three times less expressed in both fetal and adult stages of the rex rabbits than in normal rabbits. In addition, the hair growth cycle phases affected the regulation of the transcription level in the normal and mutant phenotypes differently. LIPH mRNA and protein levels were higher in the outer root sheath (ORS) than in the inner root sheath (IRS), with a very weak signal in the IRS of rex rabbits. In vitro transfection shows that the mutant protein has a reduced lipase activity compared to the wild type form. Our results contribute to the characterization of the LIPH mode of action and confirm the crucial role of LIPH in hair production.",hair growth,LIPH
540,22277947,3627,F000019,1,"Identification of ectodysplasin target genes reveals the involvement of chemokines in hair development. Ectodysplasin (Eda), a member of the tumor necrosis factor (Tnf) family, regulates skin appendage morphogenesis via its receptor Edar and transcription factor NF-kappaB. In humans, inactivating mutations in the Eda pathway components lead to hypohidrotic ectodermal dysplasia (HED), a syndrome characterized by sparse hair, tooth abnormalities, and defects in several cutaneous glands. A corresponding phenotype is observed in Eda-null mice, where failure in the initiation of the first wave of hair follicle development is a hallmark of HED pathogenesis. In an attempt to discover immediate target genes of the Eda/NF-kappaB pathway, we performed microarray profiling of genes differentially expressed in embryonic skin explants after a short exposure to recombinant Fc-Eda protein. Upregulated genes included components of the Wnt, fibroblast growth factor, transforming growth factor-beta, Tnf, and epidermal growth factor families, indicating that Eda modulates multiple signaling pathways implicated in skin appendage development. Surprisingly, we identified two ligands of the chemokine receptor cxcR3, cxcl10 and cxcl11, as new hair-specific transcriptional targets of Eda. Deficiency in cxcR3 resulted in decreased primary hair follicle density but otherwise normal hair development, indicating that chemokine signaling influences the patterning of primary hair placodes only.",primary hair Follicle density,cxcl10
541,22729248,6364,F000001,1,"Stress-induced production of chemokines by hair follicles regulates the trafficking of dendritic cells in skin. Langerhans cells (LCs) are epidermal dendritic cells with incompletely understood origins that associate with hair follicles for unknown reasons. Here we show that in response to external stress, mouse hair follicles recruited Gr-1(hi) monocyte-derived precursors of LCs whose epidermal entry was dependent on the chemokine receptors CCR2 and CCR6, whereas the chemokine receptor CCR8 inhibited the recruitment of LCs. Distinct hair-follicle regions had differences in their expression of ligands for CCR2 and CCR6. The isthmus expressed the chemokine CCL2; the infundibulum expressed the chemokine CCL20; and keratinocytes in the bulge produced the chemokine CCL8, which is the ligand for CCR8. Thus, distinct hair-follicle keratinocyte subpopulations promoted or inhibited repopulation with LCs via differences in chemokine production, a feature also noted in humans. Pre-LCs failed to enter hairless skin in mice or humans, which establishes hair follicles as portals for LCs.",hair Follicles,CCL20
542,22975462,796,F000001,1,"Effects of calcitonin gene-related peptide on the immune privilege of human hair follicles. The hair follicle is a widely available and instructive miniature organ in the human body that experiences major histocompatibility complex (MHC) class I dependent immune privilege (IP). There are various regulation factors that act on the generation, maintenance, and collapse of hair follicle IP. Neuropeptides such as calcitonin gene-related peptide (CGRP) are created in many organs, including skin, and display various immune regulation effects. The purpose of this study was to investigate the phenotypic effect of CGRP on the hair follicle's IP. First, we used interferon-gamma (IFN-gamma) to generate ectopic MHC antigen expression model in cultured human hair follicles as previously described. Then, we examined the effects of CGRP on the regulation of ectopic MHC antigen expression in cultured human hair follicles using reverse transcriptase-polymerase chain reaction (RT-PCR) and immunohistochemical staining techniques. IFN-gamma (75 IU/ml) induced ectopic MHC expression. CGRP down-regulated INF-gamma-induced ectopic MHC class I mRNA expression. These down-regulated effects were especially evident in 10(-8)M. In addition, CGRP also suppressed the staining intensity related to the expression of MHC class I and MHC class I-pathway related molecules (beta2-microglobulin), but had no effect on MHC class II antigen expression. Taken together, these results indicate that CGRP might be an important regulatory factor for IP maintenance and restoration of IP via suppression of MHC class I antigen.",hair Follicles,calcitonin gene-related peptide
543,22975462,3128,F000001,1,"Effects of calcitonin gene-related peptide on the immune privilege of human hair follicles. The hair follicle is a widely available and instructive miniature organ in the human body that experiences major histocompatibility complex (MHC) class I dependent immune privilege (IP). There are various regulation factors that act on the generation, maintenance, and collapse of hair follicle IP. Neuropeptides such as calcitonin gene-related peptide (CGRP) are created in many organs, including skin, and display various immune regulation effects. The purpose of this study was to investigate the phenotypic effect of CGRP on the hair follicle's IP. First, we used interferon-gamma (IFN-gamma) to generate ectopic MHC antigen expression model in cultured human hair follicles as previously described. Then, we examined the effects of CGRP on the regulation of ectopic MHC antigen expression in cultured human hair follicles using reverse transcriptase-polymerase chain reaction (RT-PCR) and immunohistochemical staining techniques. IFN-gamma (75 IU/ml) induced ectopic MHC expression. CGRP down-regulated INF-gamma-induced ectopic MHC class I mRNA expression. These down-regulated effects were especially evident in 10(-8)M. In addition, CGRP also suppressed the staining intensity related to the expression of MHC class I and MHC class I-pathway related molecules (beta2-microglobulin), but had no effect on MHC class II antigen expression. Taken together, these results indicate that CGRP might be an important regulatory factor for IP maintenance and restoration of IP via suppression of MHC class I antigen.",hair Follicles,MHC class II antigen
544,23702391,15218,F000001,1,"""Hairless down-regulates expression of Msx2 and its related target genes in hair follicles. BACKGROUND: Hairless (HR), a transcriptional cofactor, plays important roles in hair follicle (HF) morphogenesis and cycling. Recently, we reported the new Hr mutant mouse called """"Hairpoor"""" (Hr(Hp)) that causes HR overexpression through translational de-repression. The Msh homeobox 2 (Msx2) is a homolog of the Drosophila muscle segment homeobox (msh) gene, which expressed in the hair bulb, including in the germinal matrix, and its expression spreads into the upper region of the HF including the hair cortex. OBJECTIVE: Although Msx2 is regarded as an important gene in hair cycle control and hair shaft differentiation, the regulation of Msx2 expression is not well-known. METHODS: Using realtime polymerase chain reaction (PCR) and western blot, we investigated the relationship between HR and Msx2 in the Hr(Hp)/Hr(Hp) mouse during the HF morphogenesis. Immunohistochemistry was performed to compare the pattern of expression of MSX2 in Hr(Hp)/Hr(Hp) mouse skin with that in wild-type skin. Msx2 mRNA expression and promoter activity was estimated using a transient expression system to see whether HR down-regulates Msx2 expression in vitro. We also investigated whether downregulation of MSX2 by HR also affects the MSX2 regulatory pathway in the Hr(Hp)/Hr(Hp) mouse and in an in vitro system. RESULTS: We found that the expression of Msx2 was down-regulated by HR, which in turn down-regulated expression of Foxn1 and Lef1, MSX2 target genes, in vivo as well as in vitro. CONCLUSION: Our results show that HR regulates expression of genes in the MSX2 regulatory pathway, which explains abnormal HF formation in Hr(Hp)/Hr(Hp) skin.""",hair Follicles,Foxn1
545,24989505,2250,F000003,1,"FGF5 is a crucial regulator of hair length in humans. Mechanisms that regulate the growth of eyelashes have remained obscure. We ascertained two families from Pakistan who presented with familial trichomegaly, or extreme eyelash growth. Using a combination of whole exome sequencing and homozygosity mapping, we identified distinct pathogenic mutations within fibroblast growth factor 5 (FGF5) that underlie the disorder. Subsequent sequencing of this gene in several additional trichomegaly families identified an additional mutation in FGF5. We further demonstrated that hair fibers from forearms of these patients were significantly longer than hairs from control individuals, with an increased proportion in the growth phase, anagen. Using hair follicle organ cultures, we show that FGF5 induces regression of the human hair follicle. We have identified FGF5 as a crucial regulator of hair growth in humans for the first time, to our knowledge, and uncovered a therapeutic target to selectively regulate eyelash growth.",hair growth,FGF5
546,25247578,3458,F000001,1,"Mycophenolate antagonizes IFN-gamma-induced catagen-like changes via beta-catenin activation in human dermal papilla cells and hair follicles. Recently, various immunosuppressant drugs have been shown to induce hair growth in normal hair as well as in alopecia areata and androgenic alopecia; however, the responsible mechanism has not yet been fully elucidated. In this study, we investigate the influence of mycophenolate (MPA), an immunosuppressant, on the proliferation of human dermal papilla cells (hDPCs) and on the growth of human hair follicles following catagen induction with interferon (IFN)-gamma. IFN-gamma was found to reduce beta-catenin, an activator of hair follicle growth, and activate glycogen synthase kinase (GSK)-3beta, and enhance expression of the Wnt inhibitor DKK-1 and catagen inducer transforming growth factor (TGF)-beta2. IFN-gamma inhibited expression of ALP and other dermal papillar cells (DPCs) markers such as Axin2, IGF-1, and FGF 7 and 10. MPA increased beta-catenin in IFN-gamma-treated hDPCs leading to its nuclear accumulation via inhibition of GSK3beta and reduction of DKK-1. Furthermore, MPA significantly increased expression of ALP and other DPC marker genes but inhibited expression of TGF-beta2. Therefore, we demonstrate for the first time that IFN-gamma induces catagen-like changes in hDPCs and in hair follicles via inhibition of Wnt/beta-catenin signaling, and that MPA stabilizes beta-catenin by inhibiting GSK3beta leading to increased beta-catenin target gene and DP signature gene expression, which may, in part, counteract IFN-gamma-induced catagen in hDPCs.",hair Follicles,IFN-gamma
547,25247578,3479,F000034,1,"Mycophenolate antagonizes IFN-gamma-induced catagen-like changes via beta-catenin activation in human dermal papilla cells and hair follicles. Recently, various immunosuppressant drugs have been shown to induce hair growth in normal hair as well as in alopecia areata and androgenic alopecia; however, the responsible mechanism has not yet been fully elucidated. In this study, we investigate the influence of mycophenolate (MPA), an immunosuppressant, on the proliferation of human dermal papilla cells (hDPCs) and on the growth of human hair follicles following catagen induction with interferon (IFN)-gamma. IFN-gamma was found to reduce beta-catenin, an activator of hair follicle growth, and activate glycogen synthase kinase (GSK)-3beta, and enhance expression of the Wnt inhibitor DKK-1 and catagen inducer transforming growth factor (TGF)-beta2. IFN-gamma inhibited expression of ALP and other dermal papillar cells (DPCs) markers such as Axin2, IGF-1, and FGF 7 and 10. MPA increased beta-catenin in IFN-gamma-treated hDPCs leading to its nuclear accumulation via inhibition of GSK3beta and reduction of DKK-1. Furthermore, MPA significantly increased expression of ALP and other DPC marker genes but inhibited expression of TGF-beta2. Therefore, we demonstrate for the first time that IFN-gamma induces catagen-like changes in hDPCs and in hair follicles via inhibition of Wnt/beta-catenin signaling, and that MPA stabilizes beta-catenin by inhibiting GSK3beta leading to increased beta-catenin target gene and DP signature gene expression, which may, in part, counteract IFN-gamma-induced catagen in hDPCs.",human dermal papilla cells,IGF-1
